CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-37799,Linux,/home/runner/.cache/cvelint/cvelistV5/cves/2025/37xxx/CVE-2025-37799.json,check-affected-product-present,E006,containers.cna.affected,No affected product found
