CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-33182,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/33xxx/CVE-2025-33182.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "35.6.2 and earlier"
CVE-2025-33182,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/33xxx/CVE-2025-33182.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "35.6.2 and earlier"
CVE-2025-33177,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/33xxx/CVE-2025-33177.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "35.6.2 and earlier"
CVE-2025-33177,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/33xxx/CVE-2025-33177.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "36.4.4 and earlier"
CVE-2025-33177,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/33xxx/CVE-2025-33177.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "38.2.1 and earlier"
CVE-2025-33177,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/33xxx/CVE-2025-33177.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "IGX 1.1.2 and earlier"
CVE-2025-23360,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23360.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All versions prior to 24.12"
CVE-2025-23359,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23359.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All versions up to and including 24.9.1"
CVE-2025-23359,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23359.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All versions up to and including 1.17.3"
CVE-2025-23356,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23356.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All versions prior to v2.2.1"
CVE-2025-23355,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23355.json,check-invalid-self-references,E010,containers.cna.references.1.url,Unnecessary self-reference URL: https://www.cve.org/CVERecord?id=CVE-2025-23355
CVE-2025-23355,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23355.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All versions prior to Nsight Graphics 2025.3"
CVE-2025-23354,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23354.json,check-invalid-self-references,E010,containers.cna.references.1.url,Unnecessary self-reference URL: https://www.cve.org/CVERecord?id=CVE-2025-23354
CVE-2025-23354,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23354.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All versions prior to 0.13.1 and 0.12.3"
CVE-2025-23353,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23353.json,check-invalid-self-references,E010,containers.cna.references.1.url,Unnecessary self-reference URL: https://www.cve.org/CVERecord?id=CVE-2025-23353
CVE-2025-23353,nvidia,/home/runner/.cache/cvelint/cvelistV5/cves/2025/23xxx/CVE-2025-23353.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All versions prior to 0.13.1 and 0.12.3"
