CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2021-29221,DeepSurface,/home/runner/.cache/cvelint/cvelistV5/cves/2021/29xxx/CVE-2021-29221.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 23.2.3"
