CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-59823,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59823.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.64.0"
CVE-2025-59823,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59823.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.55.0"
CVE-2025-59823,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59823.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.49.0"
CVE-2025-59823,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59823.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.46.0"
CVE-2025-59822,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59822.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 1.0.0-M1, < 1.0.0-M45"
CVE-2025-59822,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59822.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 0.23.31"
CVE-2025-59821,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59821.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 10.1.0"
CVE-2025-59548,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59548.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 10.1.0"
CVE-2025-59547,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59547.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 10.1.0"
CVE-2025-59546,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59546.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 10.1.0"
CVE-2025-59545,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59545.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 10.1.0"
CVE-2025-59539,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59539.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 10.1.0"
CVE-2025-59535,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59535.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 10.1.0"
CVE-2025-59534,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59534.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.4.2"
CVE-2025-59532,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59532.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 0.2.0, < 0.39.0"
CVE-2025-59528,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59528.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 3.0.5"
