CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-12501,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2025/12xxx/CVE-2025-12501.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Below 2024.14.0"
CVE-2021-23253,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2021/23xxx/CVE-2021-23253.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Below 53.1"
CVE-2021-23253,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2021/23xxx/CVE-2021-23253.json,check-invalid-vendor-string,E008,containers.cna.affected.#.vendor,Invalid vendor string: "n/a"
CVE-2020-6159,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2020/6xxx/CVE-2020-6159.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Below 61.0.3076.56532"
CVE-2020-6159,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2020/6xxx/CVE-2020-6159.json,check-invalid-vendor-string,E008,containers.cna.affected.#.vendor,Invalid vendor string: "n/a"
CVE-2020-6158,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2020/6xxx/CVE-2020-6158.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Below 52.2"
CVE-2020-6158,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2020/6xxx/CVE-2020-6158.json,check-invalid-vendor-string,E008,containers.cna.affected.#.vendor,Invalid vendor string: "n/a"
CVE-2020-6157,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2020/6xxx/CVE-2020-6157.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Below 2.4.5"
CVE-2020-6157,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2020/6xxx/CVE-2020-6157.json,check-invalid-vendor-string,E008,containers.cna.affected.#.vendor,Invalid vendor string: "n/a"
CVE-2019-19788,Opera,/home/runner/.cache/cvelint/cvelistV5/cves/2019/19xxx/CVE-2019-19788.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Below 54.0.2669.49432"
