CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-14097,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14097.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions < 3.5MR11 with Windows 7, Windows XP operating systems"
CVE-2025-14097,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14097.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions >= 3.5MR11 with Windows 10 operating system"
CVE-2025-14097,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14097.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions < 6.20MR2 with Windows 7, Windows XP operating systems"
CVE-2025-14097,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14097.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions >= 6.20MR2 with Windows 10 operating system"
CVE-2025-14097,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14097.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions <= 8.13 MR2 with Windows 7, Windows XP operating systems"
CVE-2025-14097,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14097.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions >= 8.13 MR2 with Windows 10 operating system"
CVE-2025-14096,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14096.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Windows XP Operating system"
CVE-2025-14096,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14096.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Windows 7 Operating system"
CVE-2025-14096,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14096.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Windows XP Operating system"
CVE-2025-14096,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14096.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Windows 7 Operating system"
CVE-2025-14096,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14096.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Windows XP Operating system"
CVE-2025-14096,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14096.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Windows 7 Operating system"
CVE-2025-14095,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14095.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions < 3.5MR11 with Windows 10 as underlying OS"
CVE-2025-14095,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14095.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions < 1.5.0"
CVE-2025-14095,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14095.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions < 6.20 MR2 with Windows 10 as underlying OS"
CVE-2025-14095,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14095.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Application software versions < 6.20 MR2 with Windows 7, Windows XP as underlying OS"
CVE-2025-14095,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14095.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All Application software versions <= 8.13 MR2"
CVE-2025-14095,Radiometer,/home/runner/.cache/cvelint/cvelistV5/cves/2025/14xxx/CVE-2025-14095.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "All application software versions with Windows 7, Windows XP as underlying OS"
