CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-20630,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20630.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.lessThanOrEqual,Invalid version string: "<=2.22.0"
CVE-2024-32046,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/32xxx/CVE-2024-32046.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-29221,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/29xxx/CVE-2024-29221.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-28949,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/28xxx/CVE-2024-28949.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-28053,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/28xxx/CVE-2024-28053.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-24988,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/24xxx/CVE-2024-24988.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-24975,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/24xxx/CVE-2024-24975.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-24776,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/24xxx/CVE-2024-24776.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-24774,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/24xxx/CVE-2024-24774.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-23493,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/23xxx/CVE-2024-23493.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-23488,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/23xxx/CVE-2024-23488.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-22091,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/22xxx/CVE-2024-22091.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-21848,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/21xxx/CVE-2024-21848.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-4198,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/4xxx/CVE-2024-4198.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-4195,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/4xxx/CVE-2024-4195.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-4183,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/4xxx/CVE-2024-4183.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-4182,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/4xxx/CVE-2024-4182.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-3872,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/3xxx/CVE-2024-3872.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-2450,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/2xxx/CVE-2024-2450.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-2447,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/2xxx/CVE-2024-2447.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-2446,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/2xxx/CVE-2024-2446.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-2445,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/2xxx/CVE-2024-2445.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2024-1953,Mattermost,/home/runner/.cache/cvelint/cvelistV5/cves/2024/1xxx/CVE-2024-1953.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
