CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-20961,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20961.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android 13, 14, 15"
CVE-2025-20960,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20960.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android 13, 14, 15"
CVE-2025-20959,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20959.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android 13, 14, 15"
CVE-2025-20958,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20958.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Select Android 13, 14, 15 devices"
CVE-2025-20957,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20957.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android 13, 14, 15"
CVE-2025-20956,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20956.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android Watch 14"
CVE-2025-20955,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20955.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android 13, 14, 15"
CVE-2025-20954,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20954.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android 13, 14, 15"
CVE-2025-20953,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20953.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR May-2025 Release in Android 13, 14, 15"
CVE-2025-20952,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20952.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 15"
CVE-2025-20948,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20948.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 13, 14, 15"
CVE-2025-20947,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20947.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android 13, 14, 15"
CVE-2025-20946,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2025/20xxx/CVE-2025-20946.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Apr-2025 Release in Android Watch 14"
