CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2019-1020019,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020019.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.0.0a12"
CVE-2019-1020018,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020018.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "fixed in 2.4.0.beta3"
CVE-2019-1020018,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020018.json,check-invalid-vendor-string,E008,containers.cna.affected.#.vendor,Invalid vendor string: "n/a"
CVE-2019-1020018,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020018.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.3.0"
CVE-2019-1020017,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020017.json,check-invalid-vendor-string,E008,containers.cna.affected.#.vendor,Invalid vendor string: "n/a"
CVE-2019-1020017,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020017.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "fixed in 2.4.0.beta3"
CVE-2019-1020017,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020017.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.3.0"
CVE-2019-1020016,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020016.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.0.0.3"
CVE-2019-1020015,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020015.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.0.0-beta.3"
CVE-2019-1020014,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020014.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 0.6.3"
CVE-2019-1020013,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020013.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 3.6.0"
CVE-2019-1020012,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020012.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 3.4.1"
CVE-2019-1020010,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020010.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 10.102.4"
CVE-2019-1020009,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020009.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">2.0.2 < 2.1.2"
CVE-2019-1020008,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020008.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.0.4"
CVE-2019-1020007,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020007.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">=3.0.0 <= 3.5.0"
CVE-2019-1020006,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020006.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.1.1"
CVE-2019-1020005,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020005.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.0.0a20"
CVE-2019-1020004,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020004.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.16.0"
CVE-2019-1020003,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020003.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.2.2"
CVE-2019-1020002,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020002.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 0.7.14"
CVE-2019-1020001,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1020xxx/CVE-2019-1020001.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 0.9.20"
CVE-2019-1010319,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010319.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "<=5.1.0 [fixed: After commit https://github.com/dbry/WavPack/commit/33a0025d1d63ccd05d9dbaa6923d52b1446a62fe]"
CVE-2019-1010317,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010317.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "5.1.0 and earlier [fixed: After commit https://github.com/dbry/WavPack/commit/f68a9555b548306c5b1ee45199ccdc4a16a6101b]"
CVE-2019-1010316,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010316.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "<=0.3 [fixed: 0.4]"
CVE-2019-1010315,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010315.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "<=5.1 [fixed: After commit https://github.com/dbry/WavPack/commit/4c0faba32fddbd0745cbfaf1e1aeb3da5d35b9fc]"
CVE-2019-1010314,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010314.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "1.7.2, 1.7.3"
CVE-2019-1010310,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010310.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "9.3.1 [fixed: 9.4.1]"
CVE-2019-1010308,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010308.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "prior to version 4.1.1"
CVE-2019-1010306,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010306.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "0.6.0 [fixed: after commit 5267b455caeb2e055cccf0d2b6a22727c111f5c3]"
CVE-2019-1010305,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010305.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "0.9.1alpha [fixed: after commit 2f084136cfe0d05e5bf5703f3e83c6d955234b4d]"
CVE-2019-1010304,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010304.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Issue was introduced by merge commit: e1b01bad0703afd08d297ed3f1f472248312cc9c. This commit was released as part of 2.0.0 release [fixed: 2.3.1]"
CVE-2019-1010300,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010300.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "1.3.2 1.3.1 1.3.0"
CVE-2019-1010299,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010299.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "1.18.0 and later [fixed: 1.30.0, nightly versions after commit b85e4cc8fadaabd41da5b9645c08c68b8f89908d]"
CVE-2019-1010298,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010298.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "3.3.0 and earlier [fixed: 3.4.0 and later]"
CVE-2019-1010297,dwf,/home/runner/.cache/cvelint/cvelistV5/cves/2019/1010xxx/CVE-2019-1010297.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "3.3.0 and earlier [fixed: 3.4.0 and later]"
