CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2023-29050,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/29xxx/CVE-2023-29050.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-29049,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/29xxx/CVE-2023-29049.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-29048,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/29xxx/CVE-2023-29048.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-29047,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/29xxx/CVE-2023-29047.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-29046,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/29xxx/CVE-2023-29046.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-29045,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/29xxx/CVE-2023-29045.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-29044,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/29xxx/CVE-2023-29044.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-29043,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/29xxx/CVE-2023-29043.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26456,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26456.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26455,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26455.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26454,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26454.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26453,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26453.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26452,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26452.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26451,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26451.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26450,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26450.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26449,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26449.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
CVE-2023-26448,OX,/home/runner/.cache/cvelint/cvelistV5/cves/2023/26xxx/CVE-2023-26448.json,check-leading-trailing-space,E004,containers.cna.descriptions.0.value,Trailing or leading whitespace in description
